game_id,win_char1,win_weapon1,win_lv1,win_leg1,win_tran1,win_char2,win_weapon2,win_lv2,win_leg2,win_tran2,win_char3,win_weapon3,win_lv3,win_leg3,win_tran3,lose_char1,lose_weapon1,lose_lv1,lose_leg1,lose_tran1,lose_char2,lose_weapon2,lose_lv2,lose_leg2,lose_tran2,lose_char3,lose_weapon3,lose_lv3,lose_leg3,lose_tran3
64668649,86,1,20,3,2,77,24,20,3,2,22,3,19,4,1,40,6,20,3,2,33,1,19,4,1,67,14,19,5,0
64667658,81,9,20,3,2,29,1,20,4,1,72,11,19,4,1,33,1,19,4,1,81,9,20,4,1,7,2,20,5,0
64652216,69,9,19,5,0,81,9,20,5,0,57,23,20,3,2,4,13,20,4,1,75,22,19,4,1,11,18,19,3,2
64651993,67,14,17,3,1,14,21,18,5,0,31,7,18,4,0,71,14,17,4,0,28,3,17,5,0,86,1,17,4,0
64619107,1,15,20,4,1,90,11,19,3,2,55,14,19,5,0,76,3,18,4,0,28,3,19,4,1,17,5,20,3,2
64617984,90,11,19,3,2,41,24,20,4,1,62,11,20,3,2,53,14,19,5,0,5,6,19,4,1,58,10,20,4,1
64616692,32,5,20,3,2,82,21,20,4,1,67,14,19,3,1,23,18,20,5,0,81,9,20,5,0,32,5,20,5,0
64615183,84,18,20,5,0,90,11,20,2,3,65,16,19,4,1,28,3,20,3,2,40,6,20,5,0,80,19,19,4,1
64701403,1,15,19,4,1,12,7,18,3,2,86,1,18,4,1,88,3,18,5,0,65,16,19,5,0,75,22,19,4,1
64701103,28,3,19,5,0,72,11,19,2,3,1,15,19,4,1,63,15,19,5,0,15,5,19,4,0,65,16,18,4,0
64700605,90,11,19,5,0,65,16,20,5,0,89,9,20,4,1,31,7,20,4,1,3,21,19,5,0,81,9,20,3,2
64699924,10,1,19,5,0,32,5,20,4,1,78,16,20,4,1,34,23,19,4,1,23,18,20,5,0,90,11,20,5,0
64699507,72,11,19,3,2,53,13,19,4,1,4,3,20,4,1,19,24,19,4,0,50,21,19,3,0,28,13,18,0,2
64698832,46,16,19,3,1,31,7,20,4,1,82,21,19,4,1,39,21,19,4,1,21,9,19,4,1,90,11,20,3,2
64698396,77,24,19,5,0,15,6,18,4,0,53,14,19,3,0,39,18,19,5,0,1,18,18,5,0,62,11,18,3,1
64697853,44,25,19,4,1,46,16,20,3,2,88,3,20,4,1,4,13,18,4,1,64,24,19,3,2,78,16,19,4,1
64697313,88,3,19,4,0,25,11,19,4,1,46,16,19,5,0,44,25,18,4,0,57,23,18,5,0,31,7,19,4,1
64674120,4,13,19,5,0,11,16,19,5,0,64,24,20,3,2,29,1,20,4,1,80,19,20,4,1,66,24,20,3,2
64672817,65,16,20,5,0,1,14,19,4,1,6,8,19,3,2,88,3,20,4,1,32,5,19,3,2,73,24,19,4,0
64671760,76,3,19,4,1,58,10,19,4,1,31,7,20,3,2,43,5,19,3,2,71,14,20,5,0,89,9,19,3,2
64668849,61,5,20,5,0,66,24,19,5,0,42,24,19,3,2,44,25,19,5,0,1,18,19,3,2,19,6,20,3,2
64668079,26,9,20,4,1,67,14,20,5,0,50,21,20,4,1,76,3,19,4,0,31,7,19,4,1,56,20,19,5,0
64293738,76,3,20,5,0,90,11,20,3,2,46,16,20,4,1,46,16,19,4,1,90,11,19,5,0,7,1,18,5,0
64635940,31,7,19,2,3,11,16,19,5,0,18,15,20,4,1,31,7,20,4,1,63,15,19,2,3,41,24,18,5,0
64634821,72,11,19,3,2,15,6,18,4,1,13,15,18,4,0,73,24,17,3,0,69,9,18,1,0,71,14,18,2,2
64633101,72,11,20,3,2,4,13,19,3,2,90,11,19,5,0,31,7,20,3,2,90,11,20,3,2,55,14,18,3,0
64630935,33,1,19,5,0,29,2,20,4,1,52,24,20,3,2,4,13,20,5,0,86,1,19,4,1,38,9,20,3,2
64629637,3,21,20,4,1,84,18,20,4,1,78,16,19,3,2,9,9,20,4,1,7,1,20,4,1,19,24,20,3,2
64627547,45,4,19,4,0,90,11,20,3,2,74,3,20,4,1,82,21,20,4,1,1,15,20,3,2,66,24,20,4,1
64626457,27,2,19,4,0,48,3,20,4,1,70,6,19,3,2,39,18,19,3,2,79,8,20,3,2,44,25,19,4,1
64624807,26,9,19,4,1,72,11,20,5,0,58,10,20,5,0,59,2,20,5,0,52,24,20,4,1,11,18,19,4,1
64623895,82,21,17,4,1,1,15,19,4,1,61,5,17,5,0,20,4,17,3,1,75,22,17,4,1,28,3,17,4,0
64513124,24,3,20,3,2,55,14,20,5,0,84,18,20,4,1,71,14,19,5,0,86,1,20,4,1,39,21,20,3,2
64569242,27,2,20,2,2,23,15,20,4,1,67,14,20,3,2,86,1,20,5,0,42,24,20,5,0,70,6,20,4,1
64567183,4,13,20,4,1,22,3,20,3,2,42,24,20,4,1,58,10,19,4,1,11,16,20,5,0,9,10,20,3,2
64565075,53,14,19,4,1,90,11,19,4,1,72,11,19,3,2,61,5,17,3,0,29,1,19,3,1,90,11,19,5,0
64563319,58,10,19,4,1,11,16,19,5,0,9,10,20,5,0,21,9,19,3,2,4,13,19,5,0,56,20,19,3,1
64558894,29,1,20,4,1,87,24,20,4,1,89,9,19,3,2,71,14,19,5,0,74,3,19,4,1,9,10,19,4,1
64551906,90,11,20,3,2,9,9,20,4,1,53,14,19,5,0,31,7,20,3,2,83,6,20,5,0,19,24,20,3,2
64679046,56,20,20,4,1,70,6,19,5,0,33,1,19,5,0,70,6,20,5,0,74,3,20,4,1,77,24,20,4,1
64677391,17,5,19,3,2,11,16,20,3,2,76,3,20,5,0,27,16,19,4,0,25,11,20,5,0,33,1,20,4,1
64676616,30,13,20,5,0,72,11,20,3,2,15,5,19,3,2,8,22,20,4,1,33,1,19,4,1,80,19,19,3,2
64675665,58,10,19,4,1,78,16,19,4,1,55,14,19,5,0,59,2,20,3,2,14,21,20,5,0,87,24,20,5,0
64673957,90,11,19,4,1,78,16,20,4,1,79,8,20,4,1,77,24,19,4,1,18,15,20,4,1,33,1,20,5,0
64672057,4,13,19,3,2,33,1,20,5,0,75,22,20,4,1,50,21,20,5,0,81,9,20,4,1,14,21,19,5,0
64635596,83,6,20,5,0,81,9,20,4,1,33,1,20,3,2,9,10,19,4,1,58,10,19,4,1,76,3,18,5,0
64631560,33,1,20,4,1,2,9,20,3,2,61,5,20,3,2,32,5,20,3,2,27,6,20,4,0,23,15,20,4,1
64629969,48,3,19,5,0,37,15,19,5,0,25,11,18,4,1,70,6,19,5,0,17,5,19,3,2,88,3,19,4,1
64669800,56,20,20,5,0,39,18,20,5,0,66,24,20,4,0,22,3,20,3,2,90,11,20,3,2,69,9,19,5,0
64635845,3,19,20,4,1,46,16,19,5,0,31,7,20,4,1,7,2,20,4,1,56,20,19,4,0,52,24,19,4,0
64578142,19,24,19,4,1,49,19,19,4,1,42,24,19,5,0,70,6,19,4,1,46,16,19,5,0,33,1,19,4,0
64576743,38,9,20,4,1,47,4,20,4,1,1,15,20,4,1,1,15,20,4,0,89,9,20,5,0,56,20,20,4,1
64539516,10,1,19,5,0,26,9,20,4,1,75,22,19,3,2,50,21,19,3,0,72,11,19,4,0,16,9,19,4,1
64538861,46,16,20,5,0,89,9,20,3,2,54,8,20,5,0,90,11,20,4,1,1,15,20,4,1,86,1,20,4,1
64538316,39,21,20,4,1,90,11,20,4,1,3,19,20,4,1,65,16,20,5,0,1,15,20,4,1,79,8,20,4,1
64490227,51,22,20,5,0,5,5,20,5,0,6,8,20,3,2,90,11,20,5,0,79,8,20,3,2,71,14,20,4,1
64489416,67,14,19,2,3,47,4,20,5,0,25,11,20,5,0,50,21,19,4,0,39,21,20,5,0,2,9,20,3,2
64666743,61,5,20,4,1,15,5,20,3,2,65,16,19,5,0,87,24,20,4,1,2,9,20,3,2,90,11,19,4,1
64666259,67,14,18,5,0,28,13,18,5,0,2,10,18,5,0,72,11,17,5,0,58,10,17,2,2,83,6,16,2,0
64665046,65,16,20,5,0,58,10,20,4,1,11,16,20,4,1,72,11,19,4,1,55,14,19,5,0,33,1,19,5,0
64600947,20,4,19,4,1,87,24,19,4,1,43,5,19,4,0,78,16,20,3,2,17,5,19,5,0,25,11,19,4,1
64600556,75,22,19,4,1,82,21,19,4,1,23,18,19,5,0,20,4,19,4,0,58,10,18,3,2,82,21,19,4,1
64599710,58,10,20,3,2,17,5,20,5,0,28,13,20,4,1,33,1,20,4,1,81,9,20,3,2,23,15,20,4,1
64547662,89,9,20,2,3,31,7,20,3,2,83,6,20,4,1,46,16,19,4,1,79,8,20,5,0,30,13,19,5,0
64506865,64,24,20,4,1,71,14,20,4,1,90,11,20,4,1,27,9,19,3,1,90,11,20,4,1,88,3,20,5,0
64504667,14,21,19,4,0,78,16,19,4,1,50,21,19,3,1,78,16,19,4,1,87,24,20,5,0,72,11,19,4,1
64617024,28,3,19,3,2,90,11,19,5,0,86,1,19,5,0,60,6,19,5,0,88,3,19,4,0,82,21,17,4,1
64615288,28,3,19,3,2,33,1,19,4,1,16,9,20,4,1,9,9,18,5,0,2,11,20,4,1,11,16,19,4,1
64558462,28,3,17,3,0,82,21,17,4,0,81,9,17,4,0,74,3,17,3,0,77,24,18,5,0,76,3,16,3,0
64557620,64,24,20,3,2,82,21,20,3,2,71,14,20,4,1,21,9,20,3,2,64,24,20,4,1,67,14,19,5,0
64556295,43,5,19,4,1,11,18,19,5,0,87,24,19,4,1,42,24,19,3,2,29,1,20,3,2,76,3,19,5,0
64509851,89,9,18,3,2,47,4,19,5,0,17,5,19,4,1,83,6,19,5,0,72,11,19,4,1,30,13,19,4,0
64507677,72,11,19,4,1,78,16,19,4,0,55,14,18,4,0,76,3,17,3,0,28,3,19,3,2,12,6,18,5,0
64462060,46,16,20,4,1,67,14,19,5,0,2,9,19,4,1,4,13,19,5,0,59,2,19,5,0,88,3,19,5,0
64460645,90,11,19,3,2,28,3,19,5,0,52,24,19,5,0,85,13,20,5,0,67,14,20,5,0,90,11,19,4,1
64702170,30,13,19,4,0,77,24,20,5,0,72,11,20,3,2,70,6,20,4,1,23,18,20,5,0,74,3,20,4,1
64701375,70,6,19,3,2,83,6,20,4,1,80,19,20,4,1,88,3,20,5,0,28,3,20,5,0,9,10,20,2,3
64700696,53,14,18,4,1,47,4,19,5,0,2,10,19,4,1,70,6,19,4,1,83,6,19,4,1,22,3,20,5,0
64700117,74,3,19,4,1,43,5,20,4,1,72,11,20,2,3,40,6,19,5,0,7,1,19,5,0,79,8,20,5,0
64679912,67,14,20,4,1,55,14,20,4,1,90,11,20,2,3,52,24,20,4,1,30,13,19,4,0,26,9,20,3,2
64679265,81,9,19,3,2,4,13,20,4,1,68,1,19,5,0,89,9,20,5,0,82,21,20,5,0,76,3,19,4,0
64666843,19,6,18,5,0,70,6,17,4,1,23,18,18,5,0,42,24,17,3,2,72,11,18,5,0,18,15,18,4,0
64665798,33,1,20,3,2,56,20,20,5,0,58,10,20,4,1,87,24,19,3,2,13,19,19,4,1,31,7,20,3,2
64665102,61,5,20,3,2,54,8,20,4,1,29,1,20,4,1,33,1,20,3,1,10,1,20,4,1,89,9,20,3,2
64663923,22,3,20,4,1,1,14,19,5,0,49,19,20,3,2,19,6,19,5,0,18,15,20,4,1,56,20,20,5,0
64649209,49,19,19,4,1,71,14,19,5,0,43,5,20,4,1,39,21,20,4,1,29,1,20,5,0,4,13,19,3,2
64694309,3,21,18,2,2,81,9,19,4,1,1,14,18,5,0,13,15,17,3,0,78,16,19,5,0,90,11,19,3,2
64693985,59,2,19,3,2,31,7,19,4,1,63,15,19,3,2,30,13,18,1,1,72,11,19,4,1,52,24,19,3,1
64693788,39,21,19,4,1,44,25,20,4,1,13,19,20,3,2,33,1,19,5,0,38,9,20,4,1,42,24,20,4,1
64693575,18,15,20,4,1,78,16,20,4,1,2,11,20,5,0,11,18,20,4,0,70,6,18,3,1,29,1,20,3,1
64693377,72,11,19,5,0,56,20,19,5,0,4,3,18,3,0,18,15,18,5,0,78,16,19,4,0,5,6,19,5,0
64693170,67,14,19,2,3,78,16,19,5,0,81,9,19,3,2,69,9,19,4,0,33,1,19,4,1,70,6,20,4,1
64692919,70,6,20,3,2,4,13,20,4,0,59,2,20,5,0,77,24,20,3,2,89,9,20,4,1,85,13,19,5,0
64692116,65,16,20,3,2,1,15,20,5,0,79,8,20,5,0,29,1,20,4,1,70,6,20,3,2,11,16,20,5,0
64691994,52,24,20,4,1,33,1,17,2,2,6,8,20,4,1,7,2,19,4,1,52,24,19,4,1,84,18,19,4,1
64661533,76,3,19,4,1,70,6,19,4,1,1,18,19,3,2,72,11,19,4,1,22,3,19,5,0,14,21,19,5,0
64660762,43,5,20,2,3,33,1,19,5,0,19,6,20,4,1,81,9,20,4,1,82,21,20,5,0,76,3,20,4,1
64660026,25,11,20,5,0,81,9,20,3,2,53,14,19,5,0,11,18,18,4,1,86,1,20,4,1,23,18,20,3,2
64647574,78,16,20,5,0,81,9,20,3,1,16,9,20,5,0,81,9,19,4,1,29,1,19,4,1,28,3,19,5,0
64647273,72,11,19,5,0,90,11,20,5,0,2,9,20,3,2,55,14,19,5,0,90,11,20,3,2,77,24,20,3,2
64647035,60,6,19,4,1,11,16,18,4,1,70,6,19,4,1,31,7,19,3,2,17,5,19,4,1,53,14,18,5,0
64646554,64,24,20,4,1,13,19,20,5,0,31,7,19,4,1,18,15,20,4,1,88,3,20,5,0,75,22,20,4,1
64646134,29,1,20,5,0,17,5,20,4,1,82,21,20,4,1,18,15,20,4,1,65,16,20,3,2,70,6,20,4,1
64645587,13,15,20,5,0,72,11,20,1,4,63,15,19,5,0,74,3,20,4,0,2,10,19,5,0,11,16,19,2,1
64695819,31,7,20,3,2,89,9,20,4,1,5,6,20,3,2,31,7,20,3,2,30,13,20,4,0,18,15,20,4,1
64695650,76,3,20,5,0,29,2,20,3,2,17,5,20,4,1,23,18,20,5,0,77,24,20,4,1,11,16,20,5,0
64654826,89,9,20,5,0,45,4,20,2,0,72,11,20,5,0,77,24,19,4,1,26,9,20,3,1,65,16,20,4,1
64617810,80,19,18,4,1,87,24,18,3,2,35,2,18,4,1,82,21,19,5,0,41,24,18,4,0,39,18,18,4,1
64580125,83,6,19,5,0,2,10,20,4,1,90,11,20,5,0,77,24,20,3,2,7,1,19,5,0,48,3,20,5,0
64556927,11,16,19,3,2,31,7,19,3,2,67,14,20,4,1,66,24,20,3,0,11,16,19,4,0,31,7,19,3,0
64537459,23,18,19,4,1,44,25,19,4,1,80,19,19,2,3,90,11,19,5,0,65,16,19,5,0,64,24,20,5,0
64519323,81,9,20,4,1,72,11,20,5,0,45,4,19,3,1,7,1,20,4,1,88,3,20,5,0,9,10,20,4,1
64503905,4,13,20,5,0,82,21,20,4,1,2,11,20,4,1,68,1,19,5,0,26,9,20,4,1,89,9,19,4,1
64678442,82,21,19,4,1,23,18,18,5,0,67,14,19,3,1,23,18,19,5,0,55,14,18,4,0,70,6,19,4,1
64676507,35,1,20,5,0,24,3,19,2,3,82,21,19,5,0,85,13,20,4,0,64,24,20,3,2,90,11,20,4,1
64625429,86,1,20,4,1,89,9,20,3,2,85,13,20,2,3,33,1,20,5,0,18,15,20,5,0,90,11,20,4,0
64623433,74,3,20,5,0,58,10,20,5,0,72,11,20,5,0,85,13,19,5,0,64,24,20,5,0,90,11,20,4,1
64622174,2,10,20,3,2,41,24,20,5,0,14,21,20,5,0,8,22,20,5,0,26,9,19,4,0,28,3,19,4,0
64620952,77,24,19,2,3,70,6,20,3,2,16,9,19,4,1,89,9,20,4,1,53,14,20,4,1,33,1,20,4,1
64604546,85,13,19,5,0,64,24,19,4,1,90,11,19,4,1,19,6,18,4,0,29,1,19,3,2,76,3,18,5,0
64603627,19,24,20,5,0,72,11,20,4,1,55,14,19,5,0,48,3,19,3,2,47,4,19,4,1,27,16,19,4,1
64602392,29,1,20,4,1,3,21,20,5,0,90,11,20,4,0,85,13,20,5,0,64,24,20,4,1,90,11,20,4,1
64696339,25,11,19,5,0,11,16,20,4,1,82,21,20,5,0,3,21,19,3,2,1,15,19,4,1,11,16,19,3,2
64696091,55,14,19,5,0,23,18,20,4,1,66,24,19,3,2,35,2,19,5,0,33,1,19,5,0,6,7,19,5,0
64686176,89,9,20,5,0,3,21,20,5,0,47,4,20,5,0,74,3,19,4,1,40,6,19,4,1,2,11,19,4,1
64685586,9,10,19,3,2,33,1,19,5,0,66,24,20,4,1,72,11,20,3,2,29,1,19,5,0,42,24,19,4,1
64684738,5,6,20,3,2,11,16,19,5,0,18,15,20,4,1,28,3,18,5,0,2,10,19,5,0,82,21,19,3,1
64682114,35,2,19,5,0,58,10,20,5,0,64,24,20,4,1,90,11,20,4,1,64,24,19,5,0,55,14,20,4,0
64681075,11,18,20,4,1,77,24,20,4,1,47,4,20,4,1,2,11,19,1,2,81,9,20,2,3,20,4,20,4,1
64689604,74,3,19,3,2,42,24,19,4,0,72,11,20,3,2,76,3,19,5,0,28,3,20,4,1,89,9,20,4,1
64689265,72,11,19,4,1,53,14,18,5,0,58,10,20,3,2,11,18,20,5,0,70,6,19,4,0,74,3,19,3,1
64689091,70,6,19,3,2,77,24,19,5,0,65,16,19,4,0,67,14,19,4,1,50,21,19,4,1,6,8,19,3,2
64688549,90,11,20,5,0,50,21,20,4,1,81,9,20,4,1,14,21,19,4,1,88,3,19,5,0,1,15,19,4,1
64688260,88,3,19,4,1,81,9,20,4,1,11,16,20,4,1,53,14,20,5,0,82,21,19,4,1,17,5,19,4,1
64687909,9,9,20,4,1,76,3,20,4,1,2,9,19,4,1,21,9,18,4,0,30,13,18,2,0,37,15,20,5,0
64687227,2,10,20,2,3,76,3,19,5,0,12,7,20,4,1,1,15,20,4,0,50,21,19,4,0,31,7,20,5,0
64686508,32,5,19,4,1,85,13,19,4,1,74,3,19,4,1,28,3,19,4,1,21,9,19,3,2,80,19,19,4,1
64685827,48,3,20,4,1,86,1,20,4,1,1,15,19,4,1,11,18,20,4,1,83,6,19,4,1,74,3,19,3,2
64684887,58,10,19,5,0,82,21,19,4,0,90,11,18,4,1,63,15,19,3,1,21,9,19,4,1,14,21,19,5,0
64690989,51,22,19,4,0,64,24,20,3,2,81,9,20,3,2,48,3,20,3,2,88,3,20,2,3,37,15,20,3,2
64690653,50,21,20,4,1,27,6,20,4,0,89,9,20,3,2,33,1,20,2,3,31,7,20,2,3,10,1,20,4,1
64690466,33,1,19,5,0,84,18,20,2,3,19,6,20,4,1,47,4,19,4,1,2,11,19,4,1,78,16,20,5,0
64681196,87,24,19,5,0,47,4,20,4,1,11,18,19,5,0,28,13,19,4,0,83,6,19,5,0,72,11,20,4,1
64679369,76,3,19,2,3,83,6,20,5,0,90,11,20,3,2,66,24,20,4,1,82,21,20,5,0,11,16,20,3,2
64632481,55,14,19,5,0,31,7,19,4,1,90,11,19,4,1,35,2,19,4,1,22,3,19,4,0,28,3,19,3,2
64627818,53,14,19,3,2,40,6,20,3,2,86,1,19,5,0,25,11,20,5,0,79,8,20,4,1,76,3,19,5,0
64625538,15,6,20,4,1,11,18,20,4,1,33,1,20,5,0,82,21,20,4,1,71,14,20,4,1,44,25,20,5,0
64624624,42,24,19,3,2,88,3,19,3,2,33,1,19,3,2,55,14,17,4,1,54,8,18,5,0,35,2,18,4,1
64696735,30,13,20,5,0,70,6,20,2,3,80,19,20,3,2,86,1,19,4,1,30,13,19,4,1,90,11,20,3,2
64696179,11,18,20,5,0,21,9,20,4,1,29,1,20,4,1,3,21,20,4,1,48,3,20,4,1,11,18,20,3,2
64695521,74,3,19,5,0,64,24,19,4,0,81,9,19,3,2,1,15,20,3,2,55,14,20,4,1,9,10,20,4,1
64694888,89,9,20,4,1,31,7,20,4,1,85,13,20,4,1,22,3,19,4,1,3,19,20,5,0,74,3,19,5,0
64655122,73,24,19,3,0,78,16,19,5,0,83,6,19,3,2,11,18,18,5,0,74,3,19,4,1,54,8,19,5,0
64654633,37,15,20,5,0,18,15,20,5,0,27,16,20,4,0,36,5,19,4,1,39,18,20,4,1,23,18,19,5,0
64653857,70,6,20,4,1,58,10,20,3,2,59,2,20,4,1,82,21,19,4,1,33,1,20,4,1,30,13,20,4,1
64690960,88,3,19,4,1,53,14,19,4,1,4,13,19,4,1,12,6,19,4,1,73,24,17,2,0,71,14,18,4,0
64690555,11,18,20,3,2,14,21,19,3,2,18,15,19,3,2,54,8,19,3,0,2,10,18,2,0,44,25,18,3,0
64620445,22,3,19,3,2,58,10,19,4,1,21,9,19,4,1,17,5,20,4,1,1,15,20,5,0,70,6,19,4,1
64618838,75,22,20,5,0,55,14,19,5,0,29,1,20,5,0,11,16,19,5,0,77,24,19,4,1,66,24,20,3,2
64617360,9,10,19,5,0,14,21,20,4,1,66,24,20,5,0,90,11,20,5,0,32,5,19,5,0,68,1,19,4,0
64616036,31,7,19,1,4,11,16,18,4,1,66,24,20,4,1,78,16,19,5,0,52,24,17,3,1,90,11,18,4,0
64614815,9,10,20,5,0,22,3,20,5,0,66,24,20,5,0,34,23,19,4,1,61,5,19,4,1,18,15,20,3,2
64613551,9,10,19,4,1,65,16,20,4,1,66,24,20,5,0,88,3,20,5,0,2,11,20,4,1,17,5,20,3,2
64613093,29,1,19,5,0,14,21,19,4,1,17,5,20,5,0,75,22,20,4,1,63,15,20,4,1,46,16,19,3,1
64612562,72,11,17,4,1,54,8,17,3,1,68,1,17,4,0,26,9,17,3,1,4,13,17,3,0,82,21,17,2,2
64690448,90,11,20,3,2,33,1,18,4,1,89,9,19,3,2,31,7,19,4,1,64,24,18,4,1,68,1,18,3,0
64679677,83,6,20,4,1,11,18,20,4,1,88,3,20,4,1,20,4,19,5,0,31,7,20,3,2,70,6,20,3,2
64677714,57,23,19,2,2,59,2,20,2,3,68,1,18,5,0,12,7,18,5,0,6,8,19,4,1,30,13,19,4,1
64676675,28,3,19,3,2,6,8,20,3,2,81,9,19,4,1,4,3,18,2,2,90,11,20,4,0,28,3,19,5,0
64674593,77,24,20,4,1,56,20,20,5,0,33,1,19,3,1,11,18,19,5,0,69,9,18,2,0,82,21,19,3,2
64673388,75,22,20,4,1,31,7,20,3,2,30,13,19,5,0,31,7,20,4,1,4,13,19,2,1,56,20,19,5,0
64671210,19,6,20,3,2,11,18,20,4,1,88,3,19,3,2,11,16,19,5,0,77,24,19,4,1,79,8,19,5,0
64669563,78,16,20,3,2,11,18,20,4,1,88,3,19,4,1,79,8,20,4,0,29,1,20,5,0,20,4,19,3,0
64668750,28,3,19,5,0,87,24,20,4,1,30,13,19,5,0,39,18,20,4,1,86,1,19,4,1,88,3,20,3,2
64634365,18,15,19,4,1,90,11,19,4,1,1,15,18,4,1,83,6,19,5,0,88,3,17,5,0,26,9,18,3,2
64672055,75,22,20,3,2,46,16,20,4,1,27,9,20,4,0,53,13,19,4,1,3,19,20,4,1,9,9,20,5,0
64670183,71,14,20,3,0,17,5,20,3,0,64,24,20,3,1,26,9,19,5,0,90,11,20,5,0,86,1,19,4,0
64669342,70,6,20,3,2,14,21,20,5,0,71,14,19,4,0,72,11,19,4,1,74,3,19,3,2,29,1,20,3,2
64645376,23,15,20,4,1,11,18,20,5,0,38,9,19,4,1,81,9,19,4,0,60,6,19,4,1,28,3,19,5,0
64601893,14,21,20,5,0,90,11,20,4,1,83,6,19,4,1,52,24,19,5,0,29,1,20,5,0,80,19,19,4,1
64601129,2,9,18,4,1,82,21,19,3,2,11,16,18,4,0,72,11,19,5,0,22,3,19,4,0,74,3,19,3,1
64600157,86,1,18,3,2,90,11,19,4,1,33,1,19,4,0,81,9,19,3,2,64,24,19,4,1,7,1,19,3,1
64599323,79,8,20,4,1,77,24,20,5,0,4,13,20,1,4,33,1,20,4,0,67,14,20,4,0,75,22,20,2,3
64598475,75,22,20,4,1,77,24,20,5,0,20,4,19,1,4,80,19,19,4,1,30,13,19,5,0,82,21,19,3,2
64597887,71,14,20,4,1,35,2,20,5,0,31,7,20,3,2,64,24,20,5,0,85,13,20,5,0,77,24,20,4,1
64595837,4,13,18,3,1,33,1,18,4,1,90,11,19,3,2,72,11,18,5,0,54,8,19,3,2,33,1,18,5,0
64595500,62,11,18,3,0,56,20,18,4,1,31,7,18,3,2,88,3,18,5,0,6,8,19,3,2,64,24,19,5,0
64549559,24,21,19,4,1,68,1,19,4,1,81,9,19,4,1,48,3,18,4,1,35,1,19,5,0,46,16,20,4,1
64702418,47,4,18,5,0,68,1,17,5,0,89,9,18,4,1,23,15,16,4,0,89,9,18,5,0,30,13,17,3,0
64701901,83,6,20,4,1,2,10,20,4,1,47,4,20,4,1,9,10,20,4,1,52,24,20,4,1,4,3,19,5,0
64701525,67,14,20,4,1,1,15,20,4,1,17,5,20,4,1,46,16,19,3,0,81,9,19,4,0,50,21,19,3,1
64701078,24,21,20,3,2,56,20,19,4,1,89,9,19,4,1,60,6,20,5,0,15,6,20,5,0,7,1,20,5,0
64653622,66,24,20,4,1,83,6,19,5,0,42,24,20,2,3,29,1,19,3,2,68,1,18,4,0,33,1,19,3,1
64653314,77,24,20,4,1,78,16,20,5,0,55,14,19,3,2,50,21,19,3,0,75,22,20,5,0,72,11,20,5,0
64464647,64,24,19,3,2,7,2,19,5,0,89,9,19,5,0,82,21,19,2,2,85,13,19,3,1,47,4,19,4,0
64463023,77,24,20,4,1,58,10,19,4,1,90,11,20,3,2,8,22,19,4,1,67,14,19,4,1,55,14,19,4,0
64447305,67,14,18,3,1,7,1,19,3,2,65,16,19,4,1,54,8,19,5,0,67,14,19,5,0,66,24,19,4,1
64446915,11,18,19,4,0,89,9,19,3,2,25,11,19,4,1,90,11,19,5,0,49,19,19,4,1,67,14,19,5,0
64686634,70,6,19,4,1,29,1,19,5,0,78,16,19,4,1,65,16,19,5,0,58,10,19,5,0,88,3,18,4,1
64655052,70,6,20,3,2,90,11,20,3,2,22,3,20,5,0,3,19,19,4,0,70,6,20,3,2,88,3,19,5,0
64654753,86,1,20,4,1,88,3,20,5,0,58,10,20,3,2,39,18,20,5,0,89,9,20,3,2,35,2,20,4,0
64654449,61,5,20,4,1,33,1,20,4,1,25,11,20,3,2,89,9,20,3,2,52,24,20,4,1,43,5,19,2,3
64654067,63,15,19,4,1,20,4,19,4,0,9,10,20,4,1,61,5,20,5,0,11,16,20,5,0,57,23,20,3,2
64653317,70,6,20,4,1,55,14,19,3,1,83,6,19,4,1,22,3,18,2,0,89,9,19,4,1,49,19,20,5,0
64653037,67,14,20,4,1,55,14,20,5,0,66,24,19,3,2,26,9,20,4,1,89,9,20,5,0,74,3,19,4,1
64652144,18,15,20,4,1,39,18,20,4,1,7,2,20,4,1,12,6,20,5,0,3,21,20,4,1,79,8,20,2,3
64651920,73,24,19,4,1,65,16,20,3,1,18,15,20,3,2,18,15,19,4,1,52,24,20,4,1,22,3,20,5,0
64697403,23,18,19,3,1,18,15,19,4,0,26,9,19,3,1,20,4,19,4,1,64,24,20,4,1,90,11,20,4,1
64696952,7,1,20,5,0,86,1,20,4,1,3,21,20,5,0,29,1,20,4,1,19,6,20,5,0,56,20,20,5,0
64696552,23,18,19,3,2,22,3,19,4,1,48,3,19,4,1,64,24,19,3,2,68,1,19,5,0,77,24,19,5,0
64549469,21,9,20,4,1,82,21,20,4,1,35,2,20,5,0,11,16,20,4,0,58,10,20,5,0,89,9,20,4,1
64547301,80,19,20,3,1,62,11,20,3,2,23,18,20,5,0,70,6,20,4,1,35,1,20,4,1,29,1,20,5,0
64546636,39,21,19,4,1,29,1,20,4,1,14,21,19,4,1,76,3,18,4,0,19,24,19,3,1,90,11,20,3,2
64633766,31,7,20,4,1,42,24,20,3,2,90,11,20,3,2,11,18,20,5,0,29,1,20,4,0,72,11,20,4,1
64631633,27,9,20,5,0,54,8,20,3,2,78,16,20,5,0,70,6,20,4,1,64,24,20,4,1,53,14,19,4,1
